Datetime,chan0,chan1,chan2,chan3
2020-11-15 21:43:09.318,1.698427,1.730178,1.733553,1.736303
2020-11-15 21:43:09.335,1.699427,1.732053,1.736303,1.734053
2020-11-15 21:43:09.353,1.698427,1.734928,1.737053,1.734928
2020-11-15 21:43:09.370,1.698552,1.733678,1.741803,1.735053
2020-11-15 21:43:09.387,1.696802,1.733428,1.742553,1.735303
2020-11-15 21:43:09.404,1.697552,1.731178,1.742053,1.736178
2020-11-15 21:43:09.421,1.697802,1.728553,1.740428,1.735178
2020-11-15 21:43:09.438,1.699427,1.730178,1.734053,1.735928
2020-11-15 21:43:09.455,1.699052,1.731928,1.737053,1.734678
2020-11-15 21:43:09.472,1.698302,1.735678,1.737678,1.734928
2020-11-15 21:43:09.489,1.698427,1.734303,1.742428,1.735553
2020-11-15 21:43:09.506,1.696677,1.733053,1.741928,1.736303
2020-11-15 21:43:09.523,1.697552,1.728928,1.741553,1.736303
2020-11-15 21:43:09.540,1.697427,1.730803,1.736553,1.736678
2020-11-15 21:43:09.557,1.700052,1.730303,1.737303,1.735803
2020-11-15 21:43:09.574,1.698802,1.733053,1.737553,1.735178
2020-11-15 21:43:09.591,1.698802,1.733678,1.738678,1.735053
2020-11-15 21:43:09.608,1.697427,1.733053,1.744928,1.734803
2020-11-15 21:43:09.625,1.697552,1.732178,1.741803,1.736928
2020-11-15 21:43:09.642,1.698177,1.729928,1.741428,1.736553
2020-11-15 21:43:09.659,1.698177,1.730303,1.735053,1.735803
2020-11-15 21:43:09.676,1.700052,1.730803,1.737178,1.734803
2020-11-15 21:43:09.693,1.698802,1.735928,1.736803,1.735928
2020-11-15 21:43:09.710,1.698552,1.734303,1.739553,1.735678
2020-11-15 21:43:09.727,1.697052,1.734053,1.742678,1.735053
2020-11-15 21:43:09.744,1.697427,1.730928,1.742053,1.736678
2020-11-15 21:43:09.761,1.698802,1.730803,1.739928,1.735678
2020-11-15 21:43:09.778,1.699302,1.729678,1.734303,1.736178
2020-11-15 21:43:09.795,1.699302,1.731178,1.737553,1.734928
2020-11-15 21:43:09.811,1.699302,1.736303,1.738053,1.735553
2020-11-15 21:43:09.828,1.698552,1.734678,1.743303,1.735553
2020-11-15 21:43:09.846,1.697052,1.733053,1.741928,1.736553
2020-11-15 21:43:09.863,1.697427,1.728053,1.740928,1.736678
2020-11-15 21:43:09.880,1.697927,1.730428,1.737553,1.735428
2020-11-15 21:43:09.896,1.699302,1.730053,1.734928,1.736178
2020-11-15 21:43:09.913,1.699052,1.734303,1.737053,1.734678
2020-11-15 21:43:09.930,1.698927,1.734053,1.740303,1.735428
2020-11-15 21:43:09.947,1.697177,1.734303,1.744678,1.735178
2020-11-15 21:43:09.964,1.698302,1.732428,1.741678,1.735803
2020-11-15 21:43:09.981,1.697927,1.727803,1.740928,1.735303
2020-11-15 21:43:09.998,1.698427,1.730678,1.734928,1.735928
2020-11-15 21:43:10.015,1.699552,1.731678,1.736678,1.735303
2020-11-15 21:43:10.032,1.698427,1.736303,1.736678,1.735428
2020-11-15 21:43:10.049,1.698177,1.734303,1.741053,1.735928
2020-11-15 21:43:10.066,1.697177,1.734303,1.742553,1.735928
2020-11-15 21:43:10.083,1.697677,1.729553,1.741053,1.736803
2020-11-15 21:43:10.100,1.696677,1.730553,1.738053,1.736428
2020-11-15 21:43:10.117,1.700177,1.730178,1.736803,1.736053
2020-11-15 21:43:10.134,1.699302,1.732178,1.737428,1.735428
2020-11-15 21:43:10.151,1.699302,1.736053,1.738428,1.735053
2020-11-15 21:43:10.168,1.698052,1.733553,1.742553,1.735053
2020-11-15 21:43:10.187,1.697802,1.733553,1.742303,1.735303
2020-11-15 21:43:10.204,1.698052,1.731303,1.742303,1.736678
2020-11-15 21:43:10.221,1.697927,1.730678,1.740553,1.736428
2020-11-15 21:43:10.238,1.699177,1.730678,1.733553,1.736053
2020-11-15 21:43:10.255,1.699427,1.732928,1.736928,1.735428
2020-11-15 21:43:10.272,1.699052,1.735428,1.737553,1.735803
2020-11-15 21:43:10.289,1.699427,1.734303,1.743553,1.735678
2020-11-15 21:43:10.306,1.696677,1.733303,1.741678,1.735678
2020-11-15 21:43:10.323,1.697677,1.728803,1.742428,1.736678
2020-11-15 21:43:10.340,1.698427,1.731053,1.739553,1.736303
2020-11-15 21:43:10.357,1.699302,1.730553,1.733803,1.736428
2020-11-15 21:43:10.374,1.698927,1.734178,1.737178,1.735303
2020-11-15 21:43:10.391,1.698677,1.734678,1.741303,1.735803
2020-11-15 21:43:10.408,1.697802,1.733553,1.745178,1.735303
2020-11-15 21:43:10.425,1.698052,1.732303,1.742428,1.735428
2020-11-15 21:43:10.442,1.698177,1.728053,1.741678,1.736303
